"PRASYMO_ID";"PRASYMO_PATEIKIMO_DATA";"LANKYTI_NUO";"ISTAIGA";"ISTAIGOS_KODAS";"KALBA";"PAGEIDAUJAMA_LANKYTI_KLASE"
"669";"2017-03-01 09:24:10";"2017-09-01";"Vilniaus Martyno Mažvydo progimnazija";"195003862";"lt";"1"
"670";"2017-03-01 09:24:10";"2017-09-01";"Vilniaus savivaldybės Grigiškių pradinė mokykla";"190648581";"lt";"1"
"671";"2017-03-01 09:24:10";"2017-09-01";"Vilniaus Žemynos progimnazija";"295472120";"lt";"5"
"671";"2017-03-01 09:24:10";"2017-09-01";"Vilniaus Abraomo Kulviečio klasikinė gimnazija";"195005870";"lt";"5"
"671";"2017-03-01 09:24:10";"2017-09-01";"Vilniaus Gabijos gimnazija";"190003513";"lt";"5"
"672";"2017-03-01 09:24:16";"2017-09-01";"Vilniaus Antakalnio progimnazija";"302818006";"lt";"1"
"672";"2017-03-01 09:24:16";"2017-09-01";"Vilniaus Prano Mašioto pradinė mokykla";"195008076";"lt";"1"
"672";"2017-03-01 09:24:16";"2017-09-01";"Vilniaus Filaretų pradinė mokykla";"190004234";"lt";"1"
"672";"2017-03-01 09:24:16";"2017-09-01";"Vilniaus Gedimino technikos universiteto inžinerijos licėjus";"190001843";"lt";"1"
"672";"2017-03-01 09:24:16";"2017-09-01";"Vilniaus Tuskulėnų gimnazija";"190002030";"lt";"1"
"673";"2017-03-01 09:24:17";"2017-09-01";"Vilniaus ""Vyturio"" pradinė mokykla";"190009167";"lt";"1"
"673";"2017-03-01 09:24:17";"2017-09-01";"Vilniaus ""Sietuvos"" progimnazija";"190008784";"lt";"1"
"673";"2017-03-01 09:24:17";"2017-09-01";"Vilniaus ""Pelėdos"" pradinė mokykla";"190016165";"lt";"1"
"673";"2017-03-01 09:24:17";"2017-09-01";"Vilniaus ""Taikos"" progimnazija";"195007889";"lt";"1"
"673";"2017-03-01 09:24:17";"2017-09-01";"Vilniaus Medeinos pradinė mokykla";"190032746";"lt";"1"
"674";"2017-03-01 09:24:19";"2017-09-01";"Vilniaus Gabijos gimnazija";"190003513";"lt";"1"
"676";"2017-03-01 09:24:24";"2017-09-01";"Vilniaus Emilijos Pliaterytės progimnazija";"195472653";"lt";"1"
"677";"2017-03-01 09:24:26";"2017-09-01";"Vilniaus Petro Vileišio progimnazija";"195008119";"lt";"5"
"677";"2017-03-01 09:24:26";"2017-09-01";"Vilniaus ""Genio"" progimnazija";"191665719";"lt";"5"
"677";"2017-03-01 09:24:26";"2017-09-01";"Vilniaus Gedimino technikos universiteto inžinerijos licėjus";"190001843";"lt";"5"
"677";"2017-03-01 09:24:26";"2017-09-01";"Vilniaus Simono Daukanto progimnazija";"301806638";"lt";"5"
"678";"2017-03-01 09:24:29";"2017-09-01";"Vilniaus Tuskulėnų gimnazija";"190002030";"lt";"1"
"679";"2017-03-01 09:24:33";"2017-09-01";"Vilniaus Gedimino technikos universiteto inžinerijos licėjus";"190001843";"lt";"1"
"679";"2017-03-01 09:24:33";"2017-09-01";"Vilniaus Prano Mašioto pradinė mokykla";"195008076";"lt";"1"
"679";"2017-03-01 09:24:33";"2017-09-01";"Vilniaus Emilijos Pliaterytės progimnazija";"195472653";"lt";"1"
"679";"2017-03-01 09:24:33";"2017-09-01";"Vilniaus Antakalnio progimnazija";"302818006";"lt";"1"
"681";"2017-03-01 09:24:36";"2017-09-01";"Vilniaus Abraomo Kulviečio klasikinė gimnazija";"195005870";"lt";"1"
"681";"2017-03-01 09:24:36";"2017-09-01";"Vilniaus ""Aušros"" mokykla-darželis";"190032365";"lt";"1"
"681";"2017-03-01 09:24:36";"2017-09-01";"Vilniaus ""Šviesos"" pradinė mokykla";"191665480";"lt";"1"
"681";"2017-03-01 09:24:36";"2017-09-01";"Vilniaus Medeinos pradinė mokykla";"190032746";"lt";"1"
"681";"2017-03-01 09:24:36";"2017-09-01";"Vilniaus Gabijos gimnazija";"190003513";"lt";"1"
"683";"2017-03-01 09:24:39";"2017-09-01";"Vilniaus Balsių progimnazija";"302589995";"lt";"1"
"683";"2017-03-01 09:24:39";"2017-09-01";"Vilniaus Baltupių progimnazija";"190000894";"lt";"1"
"683";"2017-03-01 09:24:39";"2017-09-01";"Vilniaus Abraomo Kulviečio klasikinė gimnazija";"195005870";"lt";"1"
"683";"2017-03-01 09:24:39";"2017-09-01";"Vilniaus Simono Stanevičiaus progimnazija";"290008970";"lt";"1"
"683";"2017-03-01 09:24:39";"2017-09-01";"Vilniaus Jeruzalės progimnazija";"190000937";"lt";"1"
"684";"2017-03-01 09:24:41";"2017-09-01";"Vilniaus Gabijos gimnazija";"190003513";"lt";"1"
"684";"2017-03-01 09:24:41";"2017-09-01";"Vilniaus Abraomo Kulviečio klasikinė gimnazija";"195005870";"lt";"1"
"684";"2017-03-01 09:24:41";"2017-09-01";"Vilniaus Žemynos progimnazija";"295472120";"lt";"1"
"684";"2017-03-01 09:24:41";"2017-09-01";"Vilniaus Medeinos pradinė mokykla";"190032746";"lt";"1"
"684";"2017-03-01 09:24:41";"2017-09-01";"Vilniaus ""Sietuvos"" progimnazija";"190008784";"lt";"1"
"685";"2017-03-01 09:24:48";"2017-09-01";"Vilniaus ""Genio"" progimnazija";"191665719";"lt";"1"
"686";"2017-03-01 09:24:49";"2017-09-01";"Vilniaus ""Ryto"" progimnazija";"190006057";"lt";"1"
"687";"2017-03-01 09:24:51";"2017-09-01";"Vilniaus Antakalnio progimnazija";"302818006";"lt";"1"
"687";"2017-03-01 09:24:51";"2017-09-01";"Vilniaus Gedimino technikos universiteto inžinerijos licėjus";"190001843";"lt";"1"
"688";"2017-03-01 09:24:52";"2017-09-01";"Vilniaus Gabijos gimnazija";"190003513";"lt";"5"
"688";"2017-03-01 09:24:52";"2017-09-01";"Vilniaus Žemynos progimnazija";"295472120";"lt";"5"
"688";"2017-03-01 09:24:52";"2017-09-01";"Vilniaus ""Sietuvos"" progimnazija";"190008784";"lt";"5"
"689";"2017-03-01 09:24:53";"2017-09-01";"Vilniaus Emilijos Pliaterytės progimnazija";"195472653";"lt";"5"
"690";"2017-03-01 09:24:53";"2017-09-01";"Vilniaus ""Genio"" progimnazija";"191665719";"lt";"6"
"690";"2017-03-01 09:24:53";"2017-09-01";"Vilniaus Simono Daukanto progimnazija";"301806638";"lt";"6"
"690";"2017-03-01 09:24:53";"2017-09-01";"Vilniaus Žvėryno gimnazija";"190001081";"lt";"6"
"691";"2017-03-01 09:24:57";"2017-09-01";"Vilniaus ""Genio"" progimnazija";"191665719";"lt";"1"
"691";"2017-03-01 09:24:57";"2017-09-01";"Vilniaus ""Ryto"" progimnazija";"190006057";"lt";"1"
"692";"2017-03-01 09:25:00";"2017-09-01";"Vilniaus Šeškinės pradinė mokykla";"191713384";"lt";"1"
"693";"2017-03-01 09:25:00";"2017-09-01";"Vilniaus Abraomo Kulviečio klasikinė gimnazija";"195005870";"lt";"5"
"694";"2017-03-01 09:25:07";"2017-09-01";"Vilniaus Šeškinės pradinė mokykla";"191713384";"lt";"1"
"694";"2017-03-01 09:25:07";"2017-09-01";"Vilniaus Balsių progimnazija";"302589995";"lt";"1"
"695";"2017-03-01 09:25:09";"2017-09-01";"Vilniaus darželis-mokykla ""Lokiukas""";"190028139";"ru";"1"
"695";"2017-03-01 09:25:09";"2017-09-01";"Vilniaus Sofijos Kovalevskajos progimnazija";"304075156";"ru";"1"
"695";"2017-03-01 09:25:09";"2017-09-01";"Vilniaus Aleksandro Puškino mokykla";"190003470";"ru";"1"
"695";"2017-03-01 09:25:09";"2017-09-01";"Vilniaus Lazdynų mokykla";"190005489";"ru";"1"
"696";"2017-03-01 09:25:13";"2017-09-01";"Vilniaus šv. Kristoforo progimnazija";"302420714";"lt";"1"
"697";"2017-03-01 09:25:16";"2017-09-01";"Vilniaus Žemynos progimnazija";"295472120";"lt";"5"
"697";"2017-03-01 09:25:16";"2017-09-01";"Vilniaus Abraomo Kulviečio klasikinė gimnazija";"195005870";"lt";"5"
"698";"2017-03-01 09:25:17";"2017-09-01";"Vilniaus Abraomo Kulviečio klasikinė gimnazija";"195005870";"lt";"1"
"698";"2017-03-01 09:25:17";"2017-09-01";"Vilniaus Fabijoniškių mokykla";"190003851";"lt";"1"
"699";"2017-03-01 09:25:20";"2017-09-01";"Vilniaus Baltupių progimnazija";"190000894";"lt";"1"
"699";"2017-03-01 09:25:20";"2017-09-01";"Vilniaus Jeruzalės progimnazija";"190000937";"lt";"1"
"699";"2017-03-01 09:25:20";"2017-09-01";"Vilniaus Balsių progimnazija";"302589995";"lt";"1"
"700";"2017-03-01 09:25:23";"2017-09-01";"Vilniaus Antakalnio progimnazija";"302818006";"lt";"5"
"700";"2017-03-01 09:25:23";"2017-09-01";"Vilniaus Gedimino technikos universiteto inžinerijos licėjus";"190001843";"lt";"5"
"700";"2017-03-01 09:25:23";"2017-09-01";"Vilniaus Emilijos Pliaterytės progimnazija";"195472653";"lt";"5"
"700";"2017-03-01 09:25:23";"2017-09-01";"Vilniaus ""Genio"" progimnazija";"191665719";"lt";"5"
"700";"2017-03-01 09:25:23";"2017-09-01";"Vilniaus Petro Vileišio progimnazija";"195008119";"lt";"5"
"702";"2017-03-01 09:25:26";"2017-09-01";"Vilniaus ""Taikos"" progimnazija";"195007889";"lt";"1"
"703";"2017-03-01 09:25:27";"2017-09-01";"Vilniaus Tuskulėnų gimnazija";"190002030";"lt";"1"
"703";"2017-03-01 09:25:27";"2017-09-01";"Vilniaus ""Genio"" progimnazija";"191665719";"lt";"1"
"703";"2017-03-01 09:25:27";"2017-09-01";"Vilniaus šv. Kristoforo progimnazija";"302420714";"lt";"1"
"703";"2017-03-01 09:25:27";"2017-09-01";"Vilniaus Baltupių progimnazija";"190000894";"lt";"1"
"703";"2017-03-01 09:25:27";"2017-09-01";"Vilniaus Jeruzalės progimnazija";"190000937";"lt";"1"
"704";"2017-03-01 09:25:27";"2017-09-01";"Vilniaus Žemynos gimnazija";"190008827";"lt";"9"
"704";"2017-03-01 09:25:27";"2017-09-01";"Vilniaus Mykolo Biržiškos gimnazija";"190003328";"lt";"9"
"704";"2017-03-01 09:25:27";"2017-09-01";"Vilniaus Gabijos gimnazija";"190003513";"lt";"9"
"705";"2017-03-01 09:25:28";"2017-09-01";"Vilniaus Martyno Mažvydo progimnazija";"195003862";"lt";"1"
"705";"2017-03-01 09:25:28";"2017-09-01";"Vilniaus ""Genio"" progimnazija";"191665719";"lt";"1"
"705";"2017-03-01 09:25:28";"2017-09-01";"Vilniaus Vytės Nemunėlio pradinė mokykla";"195472468";"lt";"1"
"706";"2017-03-01 09:25:29";"2017-09-01";"Vilniaus Simono Daukanto gimnazija";"301806652";"lt";"9"
"706";"2017-03-01 09:25:29";"2017-09-01";"Vilniaus Gabijos gimnazija";"190003513";"lt";"9"
"706";"2017-03-01 09:25:29";"2017-09-01";"Vilniaus Abraomo Kulviečio klasikinė gimnazija";"195005870";"lt";"9"
"706";"2017-03-01 09:25:29";"2017-09-01";"Vilniaus Vytauto Didžiojo gimnazija";"300134269";"lt";"9"
"706";"2017-03-01 09:25:29";"2017-09-01";"Vilniaus šv. Kristoforo gimnazija";"302420721";"lt";"9"
"707";"2017-03-01 09:25:30";"2017-09-01";"Vilniaus Antakalnio progimnazija";"302818006";"lt";"5"
"709";"2017-03-01 09:25:30";"2017-09-01";"Vilniaus Tuskulėnų gimnazija";"190002030";"lt";"1"
"711";"2017-03-01 09:25:43";"2017-09-01";"Vilniaus Prano Mašioto pradinė mokykla";"195008076";"lt";"1"
"711";"2017-03-01 09:25:43";"2017-09-01";"Vilniaus šv. Kristoforo progimnazija";"302420714";"lt";"1"
"711";"2017-03-01 09:25:43";"2017-09-01";"Vilniaus Tuskulėnų gimnazija";"190002030";"lt";"1"
"711";"2017-03-01 09:25:43";"2017-09-01";"Vilniaus Emilijos Pliaterytės progimnazija";"195472653";"lt";"1"
"711";"2017-03-01 09:25:43";"2017-09-01";"Vilniaus ""Žiburio"" pradinė mokykla";"190022638";"lt";"1"
"712";"2017-03-01 09:25:44";"2017-09-01";"Vilniaus Gabijos gimnazija";"190003513";"lt";"5"
"713";"2017-03-01 09:25:44";"2017-09-01";"Vilniaus darželis-mokykla ""Vilija""";"190022976";"pl";"1"
"714";"2017-03-01 09:25:46";"2017-09-01";"Vilniaus Baltupių progimnazija";"190000894";"lt";"1"
"715";"2017-03-01 09:25:48";"2017-09-01";"Vilniaus Vytės Nemunėlio pradinė mokykla";"195472468";"lt";"1"
"715";"2017-03-01 09:25:48";"2017-09-01";"Vilniaus Simono Daukanto progimnazija";"301806638";"lt";"1"
"715";"2017-03-01 09:25:48";"2017-09-01";"Vilniaus Jono Basanavičiaus progimnazija";"302523034";"lt";"1"
"716";"2017-03-01 09:25:49";"2017-09-01";"Vilniaus darželis - mokykla ""Vaivorykštė""";"190013393";"ru";"1"
"717";"2017-03-01 09:25:53";"2017-09-01";"Vilniaus ""Ryto"" progimnazija";"190006057";"lt";"1"
"718";"2017-03-01 09:25:57";"2017-09-01";"Vilniaus šv. Kristoforo progimnazija";"302420714";"lt";"5"
"718";"2017-03-01 09:25:57";"2017-09-01";"Vilniaus Petro Vileišio progimnazija";"195008119";"lt";"5"
"718";"2017-03-01 09:25:57";"2017-09-01";"Vilniaus Antakalnio progimnazija";"302818006";"lt";"5"
"719";"2017-03-01 09:25:59";"2017-09-01";"Vilniaus Žygimanto Augusto pagrindinė mokykla";"290003090";"lt";"5"
"720";"2017-03-01 09:26:01";"2017-08-31";"Vilniaus ""Aušros"" mokykla-darželis";"190032365";"lt";"1"
"720";"2017-03-01 09:26:01";"2017-08-31";"Vilniaus Žemynos progimnazija";"295472120";"lt";"1"
"720";"2017-03-01 09:26:01";"2017-08-31";"Vilniaus Gabijos gimnazija";"190003513";"lt";"1"
"720";"2017-03-01 09:26:01";"2017-08-31";"Vilniaus Medeinos pradinė mokykla";"190032746";"lt";"1"
"720";"2017-03-01 09:26:01";"2017-08-31";"Vilniaus ""Sietuvos"" progimnazija";"190008784";"lt";"1"
"721";"2017-03-01 09:26:02";"2017-09-01";"Vilniaus ""Genio"" progimnazija";"191665719";"lt";"1"
"721";"2017-03-01 09:26:02";"2017-09-01";"Vilniaus ""Šviesos"" pradinė mokykla";"191665480";"lt";"1"
"721";"2017-03-01 09:26:02";"2017-09-01";"Vilniaus Abraomo Kulviečio klasikinė gimnazija";"195005870";"lt";"1"
"721";"2017-03-01 09:26:02";"2017-09-01";"Vilniaus Gabijos gimnazija";"190003513";"lt";"1"
"722";"2017-03-01 09:26:02";"2017-09-01";"Vilniaus Jono Basanavičiaus progimnazija";"302523034";"lt";"1"
"723";"2017-03-01 09:26:04";"2017-09-01";"Vilniaus ""Sietuvos"" progimnazija";"190008784";"lt";"1"
"724";"2017-03-01 09:26:04";"2017-09-01";"Vilniaus Baltupių progimnazija";"190000894";"lt";"1"
"724";"2017-03-01 09:26:04";"2017-09-01";"Vilniaus Emilijos Pliaterytės progimnazija";"195472653";"lt";"1"
"725";"2017-03-01 09:26:06";"2017-09-01";"Vilniaus ""Vyturio"" pradinė mokykla";"190009167";"lt";"1"
"726";"2017-03-01 09:26:08";"2017-09-01";"Vilniaus Vytės Nemunėlio pradinė mokykla";"195472468";"lt";"1"
"726";"2017-03-01 09:26:08";"2017-09-01";"Vilniaus Simono Daukanto progimnazija";"301806638";"lt";"1"
"726";"2017-03-01 09:26:08";"2017-09-01";"Vilniaus Filaretų pradinė mokykla";"190004234";"lt";"1"
"726";"2017-03-01 09:26:08";"2017-09-01";"Vilniaus Petro Vileišio progimnazija";"195008119";"lt";"1"
"726";"2017-03-01 09:26:08";"2017-09-01";"Vilniaus ""Genio"" progimnazija";"191665719";"lt";"1"
"727";"2017-03-01 09:26:08";"2017-09-01";"Vilniaus darželis-mokykla ""Svaja""";"190026654";"ru";"1"
"728";"2017-03-01 09:26:10";"2017-09-01";"Vilniaus Šeškinės pradinė mokykla";"191713384";"lt";"1"
"728";"2017-03-01 09:26:10";"2017-09-01";"Vilniaus Žygimanto Augusto pagrindinė mokykla";"290003090";"lt";"1"
"729";"2017-03-01 09:26:10";"2017-09-01";"Vilniaus Sofijos Kovalevskajos progimnazija";"304075156";"ru";"1"
"730";"2017-03-01 09:26:22";"2017-09-01";"Vilniaus Simono Stanevičiaus progimnazija";"290008970";"lt";"1"
"730";"2017-03-01 09:26:22";"2017-09-01";"Vilniaus ""Šviesos"" pradinė mokykla";"191665480";"lt";"1"
"731";"2017-03-01 09:26:23";"2017-09-01";"Vilniaus Baltupių progimnazija";"190000894";"lt";"1"
"732";"2017-03-01 09:26:24";"2017-09-01";"Vilniaus Žvėryno gimnazija";"190001081";"lt";"5"
"732";"2017-03-01 09:26:24";"2017-09-01";"Vilniaus ""Genio"" progimnazija";"191665719";"lt";"5"
"732";"2017-03-01 09:26:24";"2017-09-01";"Vilniaus Jono Basanavičiaus progimnazija";"302523034";"lt";"5"
"732";"2017-03-01 09:26:24";"2017-09-01";"Vilniaus Simono Daukanto progimnazija";"301806638";"lt";"5"
"733";"2017-03-01 09:26:27";"2017-09-01";"Vilniaus šv. Kristoforo progimnazija";"302420714";"lt";"1"
"733";"2017-03-01 09:26:27";"2017-09-01";"Vilniaus Tuskulėnų gimnazija";"190002030";"lt";"1"
"733";"2017-03-01 09:26:27";"2017-09-01";"Vilniaus ""Žiburio"" pradinė mokykla";"190022638";"lt";"1"
"734";"2017-03-01 09:26:27";"2017-09-01";"Vilniaus Šeškinės pradinė mokykla";"191713384";"lt";"1"
"735";"2017-03-01 09:26:28";"2017-09-01";"Vilniaus ""Ąžuolyno"" progimnazija";"190006395";"lt";"1"
"735";"2017-03-01 09:26:28";"2017-09-01";"Vilniaus Žėručio pradinė mokykla";"195007921";"lt";"1"
"735";"2017-03-01 09:26:28";"2017-09-01";"Vilniaus Jono Basanavičiaus progimnazija";"302523034";"lt";"1"
"735";"2017-03-01 09:26:28";"2017-09-01";"Vilniaus Simono Daukanto progimnazija";"301806638";"lt";"1"
"735";"2017-03-01 09:26:28";"2017-09-01";"Vilniaus Sausio 13-osios mokykla";"190005293";"lt";"1"
"736";"2017-03-01 09:26:31";"2017-09-01";"Vilniaus Gedimino technikos universiteto inžinerijos licėjus";"190001843";"lt";"5"
"737";"2017-03-01 09:26:34";"2017-09-01";"Vilniaus Fabijoniškių mokykla";"190003851";"lt";"1"
"737";"2017-03-01 09:26:34";"2017-09-01";"Vilniaus Abraomo Kulviečio klasikinė gimnazija";"195005870";"lt";"1"
"738";"2017-03-01 09:26:35";"2017-09-01";"Vilniaus Abraomo Kulviečio klasikinė gimnazija";"195005870";"lt";"6"
"739";"2017-03-01 09:26:37";"2017-09-01";"Vilniaus ""Spindulio"" progimnazija";"190006242";"lt";"1"
"740";"2017-03-01 09:26:42";"2017-09-01";"Vilniaus Pranciškaus Skorinos gimnazija";"191722390";"by";"1"
"741";"2017-03-01 09:26:43";"2017-09-01";"Vilniaus Baltupių progimnazija";"190000894";"lt";"1"
"742";"2017-03-01 09:26:44";"2017-09-01";"Vilniaus Žvėryno gimnazija";"190001081";"lt";"5"
"743";"2017-03-01 09:26:45";"2017-09-01";"Vilniaus Medeinos pradinė mokykla";"190032746";"lt";"1"
"743";"2017-03-01 09:26:45";"2017-09-01";"Vilniaus ""Aušros"" mokykla-darželis";"190032365";"lt";"1"
"744";"2017-03-01 09:26:46";"2017-09-01";"Vilniaus Medeinos pradinė mokykla";"190032746";"lt";"1"
"744";"2017-03-01 09:26:46";"2017-09-01";"Vilniaus Žemynos progimnazija";"295472120";"lt";"1"
"744";"2017-03-01 09:26:46";"2017-09-01";"Vilniaus Gabijos gimnazija";"190003513";"lt";"1"
"745";"2017-03-01 09:26:48";"2017-09-01";"Vilniaus Žemynos progimnazija";"295472120";"lt";"1"
"745";"2017-03-01 09:26:48";"2017-09-01";"Vilniaus ""Šviesos"" pradinė mokykla";"191665480";"lt";"1"
"745";"2017-03-01 09:26:48";"2017-09-01";"Vilniaus ""Aušros"" mokykla-darželis";"190032365";"lt";"1"
"746";"2017-03-01 09:26:49";"2017-09-01";"Vilniaus ""Genio"" progimnazija";"191665719";"lt";"1"
"747";"2017-03-01 09:26:51";"2017-09-01";"Vilniaus darželis-mokykla ""Dainorėliai""";"190012291";"lt";"1"
"747";"2017-03-01 09:26:51";"2017-09-01";"Vilniaus ""Genio"" progimnazija";"191665719";"lt";"1"
"749";"2017-03-01 09:26:56";"2017-09-01";"Vilniaus Martyno Mažvydo progimnazija";"195003862";"lt";"1"
"750";"2017-03-01 09:26:58";"2017-09-01";"Vilniaus Žemynos progimnazija";"295472120";"lt";"1"
"751";"2017-03-01 09:26:59";"2017-09-01";"Vilniaus Žemynos progimnazija";"295472120";"lt";"1"
"751";"2017-03-01 09:26:59";"2017-09-01";"Vilniaus ""Taikos"" progimnazija";"195007889";"lt";"1"
"751";"2017-03-01 09:26:59";"2017-09-01";"Vilniaus ""Sietuvos"" progimnazija";"190008784";"lt";"1"
"751";"2017-03-01 09:26:59";"2017-09-01";"Vilniaus ""Vyturio"" pradinė mokykla";"190009167";"lt";"1"
"751";"2017-03-01 09:26:59";"2017-09-01";"Vilniaus ""Genio"" progimnazija";"191665719";"lt";"1"
"752";"2017-03-01 09:27:00";"2017-09-01";"Vilniaus ""Genio"" progimnazija";"191665719";"lt";"1"
"753";"2017-03-01 09:27:00";"2017-09-01";"Vilniaus Vytauto Didžiojo gimnazija";"300134269";"lt";"9"
"753";"2017-03-01 09:27:00";"2017-09-01";"Vilniaus Užupio gimnazija";"190001124";"lt";"9"
"753";"2017-03-01 09:27:00";"2017-09-01";"Vilniaus licėjus";"291221220";"lt";"9"
"753";"2017-03-01 09:27:00";"2017-09-01";"Vilniaus Mykolo Biržiškos gimnazija";"190003328";"lt";"9"
"755";"2017-03-01 09:27:02";"2017-09-01";"Vilniaus Martyno Mažvydo progimnazija";"195003862";"lt";"1"
"756";"2017-03-01 09:27:04";"2017-09-01";"Vilniaus Salomėjos Nėries gimnazija";"190004387";"lt";"9"
"756";"2017-03-01 09:27:04";"2017-09-01";"Vilniaus Vytauto Didžiojo gimnazija";"300134269";"lt";"9"
"756";"2017-03-01 09:27:04";"2017-09-01";"Vilniaus Užupio gimnazija";"190001124";"lt";"9"
"756";"2017-03-01 09:27:04";"2017-09-01";"Vilniaus Salininkų gimnazija";"191317118";"lt";"9"
"757";"2017-03-01 09:27:05";"2017-09-01";"Vilniaus Žėručio pradinė mokykla";"195007921";"lt";"1"
"758";"2017-03-01 09:27:05";"2017-09-01";"Vilniaus Salininkų gimnazija";"191317118";"lt";"1"
"758";"2017-03-01 09:27:05";"2017-09-01";"Vilniaus Antano Vienuolio progimnazija";"300134205";"lt";"1"
"758";"2017-03-01 09:27:05";"2017-09-01";"Vilniaus Naujininkų mokykla";"190007344";"lt";"1"
"759";"2017-03-01 09:27:06";"2017-09-01";"Vilniaus Gabijos gimnazija";"190003513";"lt";"5"
"759";"2017-03-01 09:27:06";"2017-09-01";"Vilniaus Abraomo Kulviečio klasikinė gimnazija";"195005870";"lt";"5"
"759";"2017-03-01 09:27:06";"2017-09-01";"Vilniaus šv. Kristoforo progimnazija";"302420714";"lt";"5"
"761";"2017-03-01 09:27:08";"2017-09-01";"Vilniaus ""Žaros"" gimnazija";"190007910";"ru";"1"
"762";"2017-03-01 09:27:10";"2017-09-01";"Vilniaus ""Genio"" progimnazija";"191665719";"lt";"1"
"763";"2017-03-01 09:27:13";"2017-09-01";"Vilniaus ""Šviesos"" pradinė mokykla";"191665480";"lt";"1"
"765";"2017-03-01 09:27:17";"2017-09-01";"Vilniaus Šeškinės pradinė mokykla";"191713384";"lt";"1"
"766";"2017-03-01 09:27:21";"2017-09-01";"Vilniaus Prano Mašioto pradinė mokykla";"195008076";"lt";"1"
"767";"2017-03-01 09:27:27";"2017-09-01";"Vilniaus Martyno Mažvydo progimnazija";"195003862";"lt";"1"
"767";"2017-03-01 09:27:27";"2017-09-01";"Vilniaus ""Spindulio"" progimnazija";"190006242";"lt";"1"
"768";"2017-03-01 09:27:27";"2017-09-01";"Vilniaus Medeinos pradinė mokykla";"190032746";"lt";"1"
"770";"2017-03-01 09:27:34";"2017-09-01";"Vilniaus Žėručio pradinė mokykla";"195007921";"lt";"1"
"770";"2017-03-01 09:27:34";"2017-09-01";"Vilniaus ""Ąžuolyno"" progimnazija";"190006395";"lt";"1"
"770";"2017-03-01 09:27:34";"2017-09-01";"Vilniaus Trakų Vokės gimnazija";"191317260";"lt";"1"
"770";"2017-03-01 09:27:34";"2017-09-01";"Vilniaus Sausio 13-osios mokykla";"190005293";"lt";"1"
"771";"2017-03-01 09:27:37";"2017-09-01";"Vilniaus Aleksandro Puškino mokykla";"190003470";"ru";"1"
"771";"2017-03-01 09:27:37";"2017-09-01";"Vilniaus Sofijos Kovalevskajos progimnazija";"304075156";"ru";"1"
"771";"2017-03-01 09:27:37";"2017-09-01";"Vilniaus Levo Karsavino mokykla";"190002411";"ru";"1"
"772";"2017-03-01 09:27:39";"2017-09-01";"Vilniaus ""Genio"" progimnazija";"191665719";"lt";"5"
"772";"2017-03-01 09:27:39";"2017-09-01";"Vilniaus Simono Daukanto progimnazija";"301806638";"lt";"5"
"773";"2017-03-01 09:27:40";"2017-09-01";"Vilniaus Jono Pauliaus II progimnazija";"195472315";"pl";"1"
