PRASYMO_ID;PRASYMO_PATEIKIMO_DATA;LANKYTI_NUO;ISTAIGA;ISTAIGOS_KODAS;KALBA;PAGEIDAUJAMA_LANKYTI_KLASE;MOK_GATV_K;MOK_SENIUNIJOS_NR;DEKLARUOTAS_NUO;MOK_TER_REJ_KODAS
449;"2017-03-01 09:16:42";2017-09-01;"Vilniaus Antano Vienuolio progimnazija";300134205;lt;1;1963;14;2016-01-12;G1
449;"2017-03-01 09:16:42";2017-09-01;"Vilniaus ""Genio"" progimnazija";191665719;lt;1;1963;14;2016-01-12;G1
449;"2017-03-01 09:16:42";2017-09-01;"Vilniaus Petro Vileišio progimnazija";195008119;lt;1;1963;14;2016-01-12;G1
449;"2017-03-01 09:16:42";2017-09-01;"Vilniaus Filaretų pradinė mokykla";190004234;lt;1;1963;14;2016-01-12;G1
449;"2017-03-01 09:16:42";2017-09-01;"Vilniaus Vytės Nemunėlio pradinė mokykla";195472468;lt;1;1963;14;2016-01-12;G1
450;"2017-03-01 09:16:44";2017-09-01;"Vilniaus Abraomo Kulviečio klasikinė gimnazija";195005870;lt;1;1135;4;2016-08-22;G1
450;"2017-03-01 09:16:44";2017-09-01;"Vilniaus ""Šviesos"" pradinė mokykla";191665480;lt;1;1135;4;2016-08-22;G1
451;"2017-03-01 09:16:46";2017-09-01;"Vilniaus Gabijos gimnazija";190003513;lt;1;567;7;2015-10-28;G1
453;"2017-03-01 09:16:49";2017-09-01;"Vilniaus Martyno Mažvydo progimnazija";195003862;lt;1;396;12;2010-12-22;G1
453;"2017-03-01 09:16:49";2017-09-01;"Vilniaus ""Genio"" progimnazija";191665719;lt;1;396;12;2010-12-22;G1
453;"2017-03-01 09:16:49";2017-09-01;"Vilniaus ""Ryto"" progimnazija";190006057;lt;1;396;12;2010-12-22;G1
454;"2017-03-01 09:16:50";2017-09-01;"Vilniaus Tuskulėnų gimnazija";190002030;lt;5;562;2;2013-01-10;G1
456;"2017-03-01 09:16:54";2017-09-01;"Vilniaus Abraomo Kulviečio klasikinė gimnazija";195005870;lt;1;1835;4;2016-11-18;G1
456;"2017-03-01 09:16:54";2017-09-01;"Vilniaus Prano Mašioto pradinė mokykla";195008076;lt;1;1835;4;2016-11-18;G1
456;"2017-03-01 09:16:54";2017-09-01;"Vilniaus šv. Kristoforo progimnazija";302420714;lt;1;1835;4;2016-11-18;G1
457;"2017-03-01 09:16:56";2017-09-01;"Vilniaus Simono Daukanto progimnazija";301806638;lt;1;2098;666;2011-08-24;G1
458;"2017-03-01 09:16:57";2017-09-01;"Vilniaus Sofijos Kovalevskajos progimnazija";304075156;ru;1;536;8;2012-09-10;G1
459;"2017-03-01 09:16:58";2017-09-01;"Vilniaus šv. Kristoforo progimnazija";302420714;lt;5;50;1;2014-04-14;G1
459;"2017-03-01 09:16:58";2017-09-01;"Vilniaus Šolomo Aleichemo ORT gimnazija";190009352;lt;5;50;1;2014-04-14;G1
459;"2017-03-01 09:16:58";2017-09-01;"Vilniaus Baltupių progimnazija";190000894;lt;5;50;1;2014-04-14;G1
460;"2017-03-01 09:16:59";2017-09-01;"Vilniaus ""Aušros"" mokykla-darželis";190032365;lt;1;330;7;2010-07-21;G1
460;"2017-03-01 09:16:59";2017-09-01;"Vilniaus Medeinos pradinė mokykla";190032746;lt;1;330;7;2010-07-21;G1
460;"2017-03-01 09:16:59";2017-09-01;"Vilniaus Gabijos gimnazija";190003513;lt;1;330;7;2010-07-21;G1
460;"2017-03-01 09:16:59";2017-09-01;"Vilniaus Žemynos progimnazija";295472120;lt;1;330;7;2010-07-21;G1
460;"2017-03-01 09:16:59";2017-09-01;"Vilniaus Martyno Mažvydo progimnazija";195003862;lt;1;330;7;2010-07-21;G1
461;"2017-03-01 09:17:00";2017-09-01;"Vilniaus ""Santaros"" progimnazija";304089978;ru;1;;;;
462;"2017-03-01 09:17:03";2017-09-01;"Vilniaus Žirmūnų gimnazija";190000360;lt;9;2467;19;2010-05-13;G1
462;"2017-03-01 09:17:03";2017-09-01;"Vilniaus Simono Daukanto gimnazija";301806652;lt;9;2467;19;2010-05-13;G1
462;"2017-03-01 09:17:03";2017-09-01;"Vilniaus Žvėryno gimnazija";190001081;lt;9;2467;19;2010-05-13;G1
462;"2017-03-01 09:17:03";2017-09-01;"Vilniaus Jono Basanavičiaus gimnazija";302522904;lt;9;2467;19;2010-05-13;G1
462;"2017-03-01 09:17:03";2017-09-01;"Vilniaus šv. Kristoforo gimnazija";302420721;lt;9;2467;19;2010-05-13;G1
463;"2017-03-01 09:17:05";2017-09-01;"Vilniaus Gedimino technikos universiteto inžinerijos licėjus";190001843;lt;1;466;13;2014-03-31;G1
463;"2017-03-01 09:17:05";2017-09-01;"Vilniaus Antakalnio progimnazija";302818006;lt;1;466;13;2014-03-31;G1
463;"2017-03-01 09:17:05";2017-09-01;"Vilniaus Emilijos Pliaterytės progimnazija";195472653;lt;1;466;13;2014-03-31;G1
465;"2017-03-01 09:17:15";2017-09-01;"Vilniaus šv. Kristoforo progimnazija";302420714;lt;5;1977;2;2007-09-28;G1
465;"2017-03-01 09:17:15";2017-09-01;"Vilniaus Emilijos Pliaterytės progimnazija";195472653;lt;5;1977;2;2007-09-28;G1
465;"2017-03-01 09:17:15";2017-09-01;"Vilniaus Gedimino technikos universiteto inžinerijos licėjus";190001843;lt;5;1977;2;2007-09-28;G1
466;"2017-03-01 09:17:18";2017-09-01;"Vilniaus Šeškinės pradinė mokykla";191713384;lt;1;109;5;2011-05-13;G1
467;"2017-03-01 09:17:18";2017-09-01;"Vilniaus Šeškinės pradinė mokykla";191713384;lt;1;382;5;2010-03-18;G1
468;"2017-03-01 09:17:19";2017-09-01;"Vilniaus Filaretų pradinė mokykla";190004234;lt;1;2760;14;2016-12-06;G1
468;"2017-03-01 09:17:19";2017-09-01;"Vilniaus ""Genio"" progimnazija";191665719;lt;1;2760;14;2016-12-06;G1
468;"2017-03-01 09:17:19";2017-09-01;"Vilniaus Simono Daukanto progimnazija";301806638;lt;1;2760;14;2016-12-06;G1
468;"2017-03-01 09:17:19";2017-09-01;"Vilniaus Barboros Radvilaitės pagrindinė mokykla";195474280;lt;1;2760;14;2016-12-06;G1
468;"2017-03-01 09:17:19";2017-09-01;"Vilniaus karaliaus Mindaugo mokykla";190005336;lt;1;2760;14;2016-12-06;G1
469;"2017-03-01 09:17:20";2017-09-01;"Vilniaus Simono Daukanto progimnazija";301806638;lt;1;17;17;2010-09-14;G1
469;"2017-03-01 09:17:20";2017-09-01;"Vilniaus Jono Basanavičiaus progimnazija";302523034;lt;1;17;17;2010-09-14;G1
469;"2017-03-01 09:17:20";2017-09-01;"Vilniaus karaliaus Mindaugo mokykla";190005336;lt;1;17;17;2010-09-14;G1
470;"2017-03-01 09:17:21";2017-09-01;"Vilniaus Gabijos gimnazija";190003513;lt;1;567;7;2010-11-08;G1
471;"2017-03-01 09:17:21";2017-09-01;"Vilniaus Gedimino technikos universiteto inžinerijos licėjus";190001843;lt;1;283;13;2010-05-18;G1
472;"2017-03-01 09:17:27";2017-09-01;"Vilniaus Jeruzalės progimnazija";190000937;lt;1;800;1;2010-09-14;G1
473;"2017-03-01 09:17:27";2017-09-01;"Vilniaus Emilijos Pliaterytės progimnazija";195472653;lt;1;694;2;2012-02-09;G1
473;"2017-03-01 09:17:27";2017-09-01;"Vilniaus Prano Mašioto pradinė mokykla";195008076;lt;1;694;2;2012-02-09;G1
473;"2017-03-01 09:17:27";2017-09-01;"Vilniaus Filaretų pradinė mokykla";190004234;lt;1;694;2;2012-02-09;G1
474;"2017-03-01 09:17:30";2017-09-01;"Vilniaus Martyno Mažvydo progimnazija";195003862;lt;1;170;12;2010-11-04;G1
475;"2017-03-01 09:17:30";2017-09-01;"Vilniaus šv. Kristoforo progimnazija";302420714;lt;1;26;2;2010-05-26;G1
475;"2017-03-01 09:17:30";2017-09-01;"Vilniaus Filaretų pradinė mokykla";190004234;lt;1;26;2;2010-05-26;G1
476;"2017-03-01 09:17:37";2017-09-01;"Vilniaus ""Taikos"" progimnazija";195007889;lt;5;536;8;2012-06-21;G1
477;"2017-03-01 09:17:42";2017-09-01;"Vilniaus Emilijos Pliaterytės progimnazija";195472653;lt;1;694;2;2010-06-16;G1
478;"2017-03-01 09:17:43";2017-09-01;"Vilniaus šv. Kristoforo progimnazija";302420714;lt;1;2638;2;2010-03-20;G1
478;"2017-03-01 09:17:43";2017-09-01;"Vilniaus Simono Daukanto progimnazija";301806638;lt;1;2638;2;2010-03-20;G1
478;"2017-03-01 09:17:43";2017-09-01;"Vilniaus Tuskulėnų gimnazija";190002030;lt;1;2638;2;2010-03-20;G1
478;"2017-03-01 09:17:43";2017-09-01;"Vilniaus ""Žiburio"" pradinė mokykla";190022638;lt;1;2638;2;2010-03-20;G1
479;"2017-03-01 09:17:45";2017-09-01;"Vilniaus Užupio gimnazija";190001124;lt;9;44;15;2014-07-08;G1
479;"2017-03-01 09:17:45";2017-09-01;"Vilniaus licėjus";291221220;lt;9;44;15;2014-07-08;G1
479;"2017-03-01 09:17:45";2017-09-01;"Vilniaus Žirmūnų gimnazija";190000360;lt;9;44;15;2014-07-08;G1
480;"2017-03-01 09:17:48";2017-09-01;"Vilniaus darželis-mokykla ""Svaja""";190026654;ru;1;647;11;2015-03-25;G1
481;"2017-03-01 09:17:51";2017-09-01;"Vilniaus Sofijos Kovalevskajos progimnazija";304075156;ru;1;653;5;2016-06-03;G1
482;"2017-03-01 09:17:52";2017-09-01;"Vilniaus Barboros Radvilaitės pagrindinė mokykla";195474280;lt;1;2384;14;2010-05-11;G1
483;"2017-03-01 09:17:54";2017-09-01;"Vilniaus Jeruzalės progimnazija";190000937;lt;1;65;1;2010-07-07;G1
484;"2017-03-01 09:17:55";2017-09-01;"Vilniaus Antano Vienuolio progimnazija";300134205;lt;1;2478;19;2010-10-01;G1
484;"2017-03-01 09:17:55";2017-09-01;"Vilniaus Salininkų gimnazija";191317118;lt;1;2478;19;2010-10-01;G1
484;"2017-03-01 09:17:55";2017-09-01;"Vilniaus Naujininkų mokykla";190007344;lt;1;2478;19;2010-10-01;G1
485;"2017-03-01 09:17:56";2017-09-01;"Vilniaus licėjus";291221220;lt;9;2923;19;2017-01-18;G1
485;"2017-03-01 09:17:56";2017-09-01;"Vilniaus Žirmūnų gimnazija";190000360;lt;9;2923;19;2017-01-18;G1
485;"2017-03-01 09:17:56";2017-09-01;"Vilniaus Simono Daukanto gimnazija";301806652;lt;9;2923;19;2017-01-18;G1
486;"2017-03-01 09:17:57";2017-09-01;"Vilniaus Abraomo Kulviečio klasikinė gimnazija";195005870;lt;1;624;4;2010-06-23;G1
486;"2017-03-01 09:17:57";2017-09-01;"Vilniaus Fabijoniškių mokykla";190003851;lt;1;624;4;2010-06-23;G1
486;"2017-03-01 09:17:57";2017-09-01;"Vilniaus Žemynos progimnazija";295472120;lt;1;624;4;2010-06-23;G1
486;"2017-03-01 09:17:57";2017-09-01;"Vilniaus Gabijos gimnazija";190003513;lt;1;624;4;2010-06-23;G1
486;"2017-03-01 09:17:57";2017-09-01;"Vilniaus Baltupių progimnazija";190000894;lt;1;624;4;2010-06-23;G1
487;"2017-03-01 09:17:59";2017-09-01;"Vilniaus Simono Daukanto progimnazija";301806638;lt;1;12;17;2013-12-17;G1
488;"2017-03-01 09:18:03";2017-09-01;"Vilniaus Prano Mašioto pradinė mokykla";195008076;lt;1;1977;2;2010-06-30;G1
488;"2017-03-01 09:18:03";2017-09-01;"Vilniaus Gedimino technikos universiteto inžinerijos licėjus";190001843;lt;1;1977;2;2010-06-30;G1
489;"2017-03-01 09:18:05";2017-09-01;"Vilniaus Gabijos gimnazija";190003513;lt;5;330;7;2006-11-29;G1
489;"2017-03-01 09:18:05";2017-09-01;"Vilniaus Žemynos progimnazija";295472120;lt;5;330;7;2006-11-29;G1
490;"2017-03-01 09:18:10";2017-09-01;"Vilniaus ""Vyturio"" pradinė mokykla";190009167;lt;1;536;8;2014-09-23;G1
490;"2017-03-01 09:18:10";2017-09-01;"Vilniaus ""Taikos"" progimnazija";195007889;lt;1;536;8;2014-09-23;G1
490;"2017-03-01 09:18:10";2017-09-01;"Vilniaus ""Pelėdos"" pradinė mokykla";190016165;lt;1;536;8;2014-09-23;G1
490;"2017-03-01 09:18:10";2017-09-01;"Vilniaus ""Sietuvos"" progimnazija";190008784;lt;1;536;8;2014-09-23;G1
491;"2017-03-01 09:18:10";2017-09-01;"Vilniaus Gedimino technikos universiteto inžinerijos licėjus";190001843;lt;1;2282;13;2014-02-05;G1
492;"2017-03-01 09:18:12";2017-09-01;"Vilniaus Gedimino technikos universiteto inžinerijos licėjus";190001843;lt;1;23;13;2015-12-14;G1
492;"2017-03-01 09:18:12";2017-09-01;"Vilniaus Antakalnio progimnazija";302818006;lt;1;23;13;2015-12-14;G1
493;"2017-03-01 09:18:14";2017-09-01;"Vilniaus ""Genio"" progimnazija";191665719;lt;1;168;12;2011-02-10;G1
493;"2017-03-01 09:18:14";2017-09-01;"Vilniaus Žygimanto Augusto pagrindinė mokykla";290003090;lt;1;168;12;2011-02-10;G1
493;"2017-03-01 09:18:14";2017-09-01;"Vilniaus Šeškinės pradinė mokykla";191713384;lt;1;168;12;2011-02-10;G1
493;"2017-03-01 09:18:14";2017-09-01;"Vilniaus ""Šviesos"" pradinė mokykla";191665480;lt;1;168;12;2011-02-10;G1
493;"2017-03-01 09:18:14";2017-09-01;"Vilniaus Martyno Mažvydo progimnazija";195003862;lt;1;168;12;2011-02-10;G1
494;"2017-03-01 09:18:23";2017-09-01;"Vilniaus Aleksandro Puškino mokykla";190003470;ru;1;125;7;2011-04-18;G1
495;"2017-03-01 09:18:24";2017-09-01;"Vilniaus ""Šviesos"" pradinė mokykla";191665480;lt;1;492;4;2010-02-12;G1
496;"2017-03-01 09:18:24";2017-09-01;"Vilniaus šv. Kristoforo progimnazija";302420714;lt;1;2638;2;2010-05-28;G1
497;"2017-03-01 09:18:26";2017-09-01;"Vilniaus Jono Pauliaus II progimnazija";195472315;pl;1;587;10;2010-02-24;G1
498;"2017-03-01 09:18:30";2017-09-01;"Vilniaus ""Genio"" progimnazija";191665719;lt;1;911;10;2013-10-29;G1
498;"2017-03-01 09:18:30";2017-09-01;"Vilniaus Šolomo Aleichemo ORT gimnazija";190009352;lt;1;911;10;2013-10-29;G1
498;"2017-03-01 09:18:30";2017-09-01;"Vilniaus darželis-mokykla ""Dainorėliai""";190012291;lt;1;911;10;2013-10-29;G1
498;"2017-03-01 09:18:30";2017-09-01;"Vilniaus ""Ryto"" progimnazija";190006057;lt;1;911;10;2013-10-29;G1
498;"2017-03-01 09:18:30";2017-09-01;"Vilniaus ""Spindulio"" progimnazija";190006242;lt;1;911;10;2013-10-29;G1
499;"2017-03-01 09:18:34";2017-09-01;"Vilniaus Gedimino technikos universiteto inžinerijos licėjus";190001843;lt;1;128;13;2016-09-30;G1
499;"2017-03-01 09:18:34";2017-09-01;"Vilniaus Prano Mašioto pradinė mokykla";195008076;lt;1;128;13;2016-09-30;G1
499;"2017-03-01 09:18:34";2017-09-01;"Vilniaus Emilijos Pliaterytės progimnazija";195472653;lt;1;128;13;2016-09-30;G1
499;"2017-03-01 09:18:34";2017-09-01;"Vilniaus Antakalnio progimnazija";302818006;lt;1;128;13;2016-09-30;G1
499;"2017-03-01 09:18:34";2017-09-01;"Vilniaus Volungės darželis-mokykla";191713046;lt;1;128;13;2016-09-30;G1
500;"2017-03-01 09:18:35";2017-09-01;"Vilniaus ""Genio"" progimnazija";191665719;lt;1;170;12;2010-11-29;G1
500;"2017-03-01 09:18:35";2017-09-01;"Vilniaus ""Vyturio"" pradinė mokykla";190009167;lt;1;170;12;2010-11-29;G1
500;"2017-03-01 09:18:35";2017-09-01;"Vilniaus Šolomo Aleichemo ORT gimnazija";190009352;lt;1;170;12;2010-11-29;G1
500;"2017-03-01 09:18:35";2017-09-01;"Vilniaus Martyno Mažvydo progimnazija";195003862;lt;1;170;12;2010-11-29;G1
501;"2017-03-01 09:18:41";2017-09-01;"Vilniaus ""Ąžuolyno"" progimnazija";190006395;lt;1;2143;11;2010-08-05;G1
501;"2017-03-01 09:18:41";2017-09-01;"Vilniaus Žėručio pradinė mokykla";195007921;lt;1;2143;11;2010-08-05;G1
502;"2017-03-01 09:18:42";2017-09-01;"Vilniaus Filaretų pradinė mokykla";190004234;lt;1;711;15;2010-05-19;G1
503;"2017-03-01 09:18:42";2017-09-01;"Vilniaus Fabijoniškių mokykla";190003851;lt;1;135;17;2012-07-13;G1
503;"2017-03-01 09:18:42";2017-09-01;"Vilniaus Abraomo Kulviečio klasikinė gimnazija";195005870;lt;1;135;17;2012-07-13;G1
503;"2017-03-01 09:18:42";2017-09-01;"Vilniaus Jeruzalės progimnazija";190000937;lt;1;135;17;2012-07-13;G1
503;"2017-03-01 09:18:42";2017-09-01;"Vilniaus Šeškinės pradinė mokykla";191713384;lt;1;135;17;2012-07-13;G1
503;"2017-03-01 09:18:42";2017-09-01;"Vilniaus Žygimanto Augusto pagrindinė mokykla";290003090;lt;1;135;17;2012-07-13;G1
504;"2017-03-01 09:18:44";2017-09-01;"Vilniaus Žėručio pradinė mokykla";195007921;lt;1;27;11;2012-06-04;G1
504;"2017-03-01 09:18:44";2017-09-01;"Vilniaus ""Ąžuolyno"" progimnazija";190006395;lt;1;27;11;2012-06-04;G1
505;"2017-03-01 09:18:46";2017-09-01;"Vilniaus Levo Karsavino mokykla";190002411;ru;5;27;11;2012-09-10;G1
507;"2017-03-01 09:18:50";2017-09-01;"Vilniaus ""Ąžuolyno"" progimnazija";190006395;lt;1;706;11;2010-03-04;G1
507;"2017-03-01 09:18:50";2017-09-01;"Vilniaus Žėručio pradinė mokykla";195007921;lt;1;706;11;2010-03-04;G1
509;"2017-03-01 09:18:53";2017-09-01;"Vilniaus Maironio progimnazija";190002564;lt;1;272;5;2010-10-11;G1
509;"2017-03-01 09:18:53";2017-09-01;"Vilniaus Žemynos progimnazija";295472120;lt;1;272;5;2010-10-11;G1
509;"2017-03-01 09:18:53";2017-09-01;"Vilniaus Gabijos gimnazija";190003513;lt;1;272;5;2010-10-11;G1
509;"2017-03-01 09:18:53";2017-09-01;"Vilniaus Fabijoniškių mokykla";190003851;lt;1;272;5;2010-10-11;G1
509;"2017-03-01 09:18:53";2017-09-01;"Vilniaus Medeinos pradinė mokykla";190032746;lt;1;272;5;2010-10-11;G1
510;"2017-03-01 09:18:53";2017-09-01;"Vilniaus savivaldybės Grigiškių pradinė mokykla";190648581;lt;1;520;21;2010-10-27;G89
511;"2017-03-01 09:18:53";2017-09-01;"Vilniaus ""Šviesos"" pradinė mokykla";191665480;lt;1;2656;4;2010-02-12;G1
511;"2017-03-01 09:18:53";2017-09-01;"Vilniaus Abraomo Kulviečio klasikinė gimnazija";195005870;lt;1;2656;4;2010-02-12;G1
511;"2017-03-01 09:18:53";2017-09-01;"Vilniaus Gabijos gimnazija";190003513;lt;1;2656;4;2010-02-12;G1
511;"2017-03-01 09:18:53";2017-09-01;"Vilniaus Žemynos progimnazija";295472120;lt;1;2656;4;2010-02-12;G1
511;"2017-03-01 09:18:53";2017-09-01;"Vilniaus Fabijoniškių mokykla";190003851;lt;1;2656;4;2010-02-12;G1
512;"2017-03-01 09:18:56";2017-09-01;"Vilniaus Antakalnio progimnazija";302818006;lt;1;2233;13;2015-03-02;G1
513;"2017-03-01 09:18:57";2017-09-01;"Vilniaus Petro Vileišio progimnazija";195008119;lt;5;415;15;2008-02-20;G1
513;"2017-03-01 09:18:57";2017-09-01;"Vilniaus Antakalnio progimnazija";302818006;lt;5;415;15;2008-02-20;G1
513;"2017-03-01 09:18:57";2017-09-01;"Vilniaus ""Genio"" progimnazija";191665719;lt;5;415;15;2008-02-20;G1
514;"2017-03-01 09:18:58";2017-09-01;"Vilniaus Simono Daukanto progimnazija";301806638;lt;1;343;17;2010-08-05;G1
515;"2017-03-01 09:18:59";2017-09-01;"Vilniaus Žygimanto Augusto pagrindinė mokykla";290003090;lt;1;567;5;2016-03-17;G1
515;"2017-03-01 09:18:59";2017-09-01;"Vilniaus Maironio progimnazija";190002564;lt;1;567;5;2016-03-17;G1
516;"2017-03-01 09:19:02";2017-09-01;"Vilniaus Emilijos Pliaterytės progimnazija";195472653;lt;1;369;13;2010-05-03;G1
516;"2017-03-01 09:19:02";2017-09-01;"Vilniaus Antakalnio progimnazija";302818006;lt;1;369;13;2010-05-03;G1
516;"2017-03-01 09:19:02";2017-09-01;"Vilniaus Gedimino technikos universiteto inžinerijos licėjus";190001843;lt;1;369;13;2010-05-03;G1
516;"2017-03-01 09:19:02";2017-09-01;"Vilniaus Prano Mašioto pradinė mokykla";195008076;lt;1;369;13;2010-05-03;G1
516;"2017-03-01 09:19:02";2017-09-01;"Vilniaus ""Genio"" progimnazija";191665719;lt;1;369;13;2010-05-03;G1
517;"2017-03-01 09:19:07";2017-09-01;"Vilniaus Gedimino technikos universiteto inžinerijos licėjus";190001843;lt;5;700;13;2015-08-13;G1
517;"2017-03-01 09:19:07";2017-09-01;"Vilniaus Antakalnio progimnazija";302818006;lt;5;700;13;2015-08-13;G1
517;"2017-03-01 09:19:07";2017-09-01;"Vilniaus Emilijos Pliaterytės progimnazija";195472653;lt;5;700;13;2015-08-13;G1
518;"2017-03-01 09:19:08";2017-09-01;"Vilniaus Abraomo Kulviečio klasikinė gimnazija";195005870;lt;1;266;4;2010-04-19;G1
519;"2017-03-01 09:19:10";2017-09-01;"Vilniaus Naujamiesčio mokykla";290004420;ru;1;87;19;2010-10-21;G1
520;"2017-03-01 09:19:10";2017-09-01;"Vilniaus Abraomo Kulviečio klasikinė gimnazija";195005870;lt;5;492;4;2009-02-12;G1
520;"2017-03-01 09:19:10";2017-09-01;"Vilniaus Fabijoniškių mokykla";190003851;lt;5;492;4;2009-02-12;G1
520;"2017-03-01 09:19:10";2017-09-01;"Vilniaus Žemynos progimnazija";295472120;lt;5;492;4;2009-02-12;G1
520;"2017-03-01 09:19:10";2017-09-01;"Vilniaus Simono Stanevičiaus progimnazija";290008970;lt;5;492;4;2009-02-12;G1
521;"2017-03-01 09:19:11";2017-09-01;"Vilniaus Abraomo Kulviečio klasikinė gimnazija";195005870;lt;1;2656;4;2010-04-16;G1
521;"2017-03-01 09:19:11";2017-09-01;"Vilniaus Žygimanto Augusto pagrindinė mokykla";290003090;lt;1;2656;4;2010-04-16;G1
522;"2017-03-01 09:19:18";2017-09-01;"Vilniaus ""Santaros"" progimnazija";304089978;ru;5;2065;7;2017-01-09;G1
522;"2017-03-01 09:19:18";2017-09-01;"Vilniaus Sofijos Kovalevskajos progimnazija";304075156;ru;5;2065;7;2017-01-09;G1
522;"2017-03-01 09:19:18";2017-09-01;"Vilniaus Aleksandro Puškino mokykla";190003470;ru;5;2065;7;2017-01-09;G1
522;"2017-03-01 09:19:18";2017-09-01;"Vilniaus Levo Karsavino mokykla";190002411;ru;5;2065;7;2017-01-09;G1
523;"2017-03-01 09:19:20";2017-09-01;"Vilniaus Petro Vileišio progimnazija";195008119;lt;1;2366;14;2011-11-16;G1
523;"2017-03-01 09:19:20";2017-09-01;"Vilniaus Antano Vienuolio progimnazija";300134205;lt;1;2366;14;2011-11-16;G1
524;"2017-03-01 09:19:20";2017-09-01;"Vilniaus Baltupių progimnazija";190000894;lt;1;216;1;2010-08-17;G1
524;"2017-03-01 09:19:20";2017-09-01;"Vilniaus Gedimino technikos universiteto inžinerijos licėjus";190001843;lt;1;216;1;2010-08-17;G1
525;"2017-03-01 09:19:20";2017-09-01;"Vilniaus ""Sietuvos"" progimnazija";190008784;lt;1;272;5;2010-10-25;G1
525;"2017-03-01 09:19:20";2017-09-01;"Vilniaus Maironio progimnazija";190002564;lt;1;272;5;2010-10-25;G1
526;"2017-03-01 09:19:20";2017-09-01;"Vilniaus šv. Kristoforo progimnazija";302420714;lt;1;2535;14;2012-07-10;G1
526;"2017-03-01 09:19:20";2017-09-01;"Vilniaus Antakalnio progimnazija";302818006;lt;1;2535;14;2012-07-10;G1
526;"2017-03-01 09:19:20";2017-09-01;"Vilniaus Antano Vienuolio progimnazija";300134205;lt;1;2535;14;2012-07-10;G1
526;"2017-03-01 09:19:20";2017-09-01;"Vilniaus Filaretų pradinė mokykla";190004234;lt;1;2535;14;2012-07-10;G1
526;"2017-03-01 09:19:20";2017-09-01;"Vilniaus Petro Vileišio progimnazija";195008119;lt;1;2535;14;2012-07-10;G1
527;"2017-03-01 09:19:24";2017-09-01;"Vilniaus Gedimino technikos universiteto inžinerijos licėjus";190001843;lt;1;693;13;2010-11-03;G1
528;"2017-03-01 09:19:25";2017-09-01;"Vilniaus ""Aušros"" mokykla-darželis";190032365;lt;1;125;7;2011-03-31;G1
529;"2017-03-01 09:19:27";2017-09-01;"Vilniaus Jono Basanavičiaus progimnazija";302523034;lt;1;221;19;2011-01-12;G1
530;"2017-03-01 09:19:28";2017-09-01;"Vilniaus Simono Daukanto gimnazija";301806652;lt;9;182;17;2014-03-26;G1
530;"2017-03-01 09:19:28";2017-09-01;"Vilniaus Užupio gimnazija";190001124;lt;9;182;17;2014-03-26;G1
530;"2017-03-01 09:19:28";2017-09-01;"Vilniaus Gedimino technikos universiteto inžinerijos licėjus";190001843;lt;9;182;17;2014-03-26;G1
530;"2017-03-01 09:19:28";2017-09-01;"Vilniaus Antakalnio gimnazija";302817872;lt;9;182;17;2014-03-26;G1
530;"2017-03-01 09:19:28";2017-09-01;"Vilniaus Žirmūnų gimnazija";190000360;lt;9;182;17;2014-03-26;G1
532;"2017-03-01 09:19:35";2017-09-01;"Vilniaus Antakalnio progimnazija";302818006;lt;1;423;13;2010-01-18;G1
533;"2017-03-01 09:19:35";2017-09-01;"Vilniaus ""Ąžuolyno"" progimnazija";190006395;lt;1;50;1;2011-05-13;G1
533;"2017-03-01 09:19:35";2017-09-01;"Vilniaus Žėručio pradinė mokykla";195007921;lt;1;50;1;2011-05-13;G1
533;"2017-03-01 09:19:35";2017-09-01;"Vilniaus Sausio 13-osios mokykla";190005293;lt;1;50;1;2011-05-13;G1
534;"2017-03-01 09:19:39";2017-09-01;"Vilniaus Tuskulėnų gimnazija";190002030;lt;1;562;2;2010-03-15;G1
535;"2017-03-01 09:19:39";2017-09-01;"Vilniaus šv. Kristoforo progimnazija";302420714;lt;1;323;3;2010-12-31;G1
536;"2017-03-01 09:19:39";2017-09-01;"Vilniaus šv. Kristoforo progimnazija";302420714;lt;1;216;3;2010-06-17;G1
536;"2017-03-01 09:19:39";2017-09-01;"Vilniaus Gedimino technikos universiteto inžinerijos licėjus";190001843;lt;1;216;3;2010-06-17;G1
537;"2017-03-01 09:19:40";2017-09-01;"Vilniaus Simono Daukanto gimnazija";301806652;lt;9;343;16;2017-03-30;G1
537;"2017-03-01 09:19:40";2017-09-01;"Vilniaus Žirmūnų gimnazija";190000360;lt;9;343;16;2017-03-30;G1
537;"2017-03-01 09:19:40";2017-09-01;"Vilniaus Gabijos gimnazija";190003513;lt;9;343;16;2017-03-30;G1
537;"2017-03-01 09:19:40";2017-09-01;"Vilniaus Gedimino technikos universiteto inžinerijos licėjus";190001843;lt;9;343;16;2017-03-30;G1
538;"2017-03-01 09:19:42";2017-09-01;"Vilniaus darželis-mokykla ""Vilija""";190022976;pl;1;528;21;2010-08-13;G89
539;"2017-03-01 09:19:43";2017-09-01;"Vilniaus Salininkų gimnazija";191317118;lt;1;2028;19;2010-09-03;G1
